ID,tsne1,tsne2
17801,-27.458952,31.258991
17802,13.102828,-2.8230445
17807,-27.061728,22.580986
17808,-3.1101863,-12.457646
17809,-6.941287,13.315784
17810,8.856966,-38.453506
17811,-14.299172,-16.648773
17813,1.9626071,-14.872523
17815,-5.824557,-13.148538
17817,8.799243,14.097228
17819,26.518703,-14.357158
17821,-40.081444,-22.516912
17824,-17.326921,-9.293947
17825,15.531363,21.362648
17828,32.910133,-18.403784
17830,-5.9606576,3.87348
17832,9.883993,-17.90577
17834,20.698408,-6.4694977
17839,12.58343,-5.3493276
17845,26.535397,16.708271
17847,-29.722813,-42.414127
17853,17.190561,7.247102
17854,-23.273874,4.8007364
17855,8.370795,-5.9093957
17857,10.104796,-9.484932
17863,21.671597,-26.516722
17866,-1.7984148,-2.599019
17869,17.914383,-23.339436
17872,15.7355385,-43.59448
17873,-44.03149,6.513261
17876,-16.771297,-45.80158
17877,5.645809,2.7556567
17887,37.80394,7.3639817
17888,7.9979777,-15.813458
17889,-36.686047,23.534388
17892,-12.346078,13.251354
17893,-29.13701,-0.85783917
17894,-10.959707,-28.113945
17895,27.82368,-16.518456
17896,25.781418,-23.448092
17900,37.68568,-20.577995
17910,-16.479008,12.427167
17911,-7.92876,-49.36728
17915,28.54805,-31.042027
17917,-35.436134,-20.911663
17919,23.25233,39.312214
17920,22.982029,14.975571
17921,23.348097,10.219873
17924,12.991071,-33.470627
17925,26.228146,36.23403
17926,31.94962,-15.9774475
17927,39.89649,12.304628
17928,47.05781,-9.958175
17931,-7.595138,21.548246
17932,43.921196,24.082363
17933,-25.260181,4.6931987
17934,22.877905,-13.339467
17940,13.125454,5.9302626
17941,5.5122676,-10.987505
17942,-8.637566,-29.999321
17949,-19.747826,-19.254839
17950,23.914427,0.91653746
17951,-8.671192,-41.622723
17952,19.196596,-41.194855
17955,9.195949,-0.5627706
17957,16.848577,27.653175
17960,16.890455,-12.619271
17961,20.860342,19.617006
17964,8.265231,44.61696
17965,-12.094497,1.5016687
17966,22.406557,9.824472
17969,15.726468,-20.53864
17970,-6.0156703,-17.03942
17972,-42.140995,-10.646336
17980,-33.134926,-11.511946
17981,-32.923172,5.035423
17986,12.944978,-27.332663
17988,8.212174,-12.360006
17989,24.161104,-9.715891
17993,-39.285984,19.987452
17994,-12.949557,11.325832
17995,26.235868,9.908097
17996,36.452538,16.092329
17997,1.1946338,-37.193264
17998,23.98681,28.653519
18000,31.6507,-13.244907
18001,-15.19081,28.669687
18002,38.39223,12.672897
18004,8.528312,-3.6271288
18007,14.93757,-43.860313
18008,33.31474,-25.507761
18016,-37.54331,-5.6605973
18017,25.781418,-23.448092
18018,-4.095381,35.217392
18019,34.196003,25.394444
18023,-42.75234,15.983941
18027,19.450485,-3.1394036
18028,-11.406456,-19.977228
18031,-22.821701,-17.100687
18034,-7.59488,-7.510488
18035,-42.689568,16.045742
18036,19.51921,7.894832
18037,-14.369473,2.368758
18039,-12.596546,-3.258493
18040,41.3504,-10.687812
18041,41.77721,-5.0641217
18042,-10.902766,-25.439146
18044,-32.459263,-8.137949
18045,-25.970911,10.727569
18046,-18.640327,-37.662098
18047,3.5669901,52.40461
18048,-45.534782,12.046258
18049,2.6131394,-11.917285
18051,38.966213,8.036678
18057,-3.6722844,-6.195641
18059,31.422504,21.562292
18062,16.77287,35.03743
18063,33.97674,27.88335
18064,-21.997347,41.110817
18069,49.129444,5.143958
18070,22.129246,4.404322
18071,3.6603868,25.30001
18074,1.3839196,-21.99417
18077,-23.665712,-36.018917
18078,-10.967167,0.6903107
18081,21.287512,42.886757
18082,-46.613667,-21.667086
18085,-38.538773,-28.145075
18090,38.76619,-23.474335
18093,-4.068067,-35.58142
18094,-5.3711176,42.71943
18095,36.874783,19.95549
18096,19.694023,36.71166
18097,0.7213659,-41.75155
18098,-23.418528,-12.986856
18101,0.19993386,8.251107
18102,42.538185,12.471146
18103,-11.905738,-11.941402
18106,34.599854,7.5669746
18108,-7.1457915,-41.83643
18109,4.4819574,-29.665028
18111,-6.3333163,-10.738928
18113,6.7644854,16.2536
18115,-26.180943,-34.27719
18116,-22.314857,-11.510571
18117,-20.24292,-6.088642
18118,-48.5828,-14.288693
18120,-4.1095424,10.406507
18121,-20.466028,2.3375618
18124,41.95796,-20.516336
18125,-22.335197,18.757385
18127,-37.313187,4.8719597
18130,-29.869915,-12.840417
18131,31.009481,9.647211
18133,-22.215158,-28.449951
18134,4.663194,23.281624
18135,-36.052723,4.8238716
18136,7.640848,-25.742025
18138,-40.804035,-1.9330798
18139,-0.16689329,8.813132
18141,48.304943,1.2997836
18144,-24.45407,26.232592
18145,-14.161192,7.2525806
18146,22.811586,33.46107
18147,7.749985,-8.438644
18148,-17.984434,-1.8531748
18149,5.6159225,13.562194
18152,20.441435,-9.938436
18153,-26.119843,-27.881361
18156,36.419598,16.088812
18157,-19.865124,-0.47979292
18158,-16.06108,34.209206
18159,14.43788,27.547167
18162,-19.064781,-47.72416
18164,-14.663137,-14.379809
18166,22.611351,39.884144
18169,-6.7880626,13.226811
18172,-8.138575,-9.489733
18174,28.812151,-4.887313
18175,44.321808,-16.513927
18176,-15.429611,37.798454
18177,29.744793,3.8902931
18178,-28.96838,-34.914204
18179,-47.76607,15.637362
18180,0.48683274,-0.30619243
18184,-43.56305,15.160425
18186,31.995316,-28.463593
18191,-2.1371968,26.872387
18194,-7.3315625,-39.230305
18196,25.553957,25.885242
18197,-7.2128735,30.607882
18198,22.219858,-15.912288
18200,-22.380558,-34.218742
18201,-24.882149,32.11832
18207,-17.97989,0.46133932
18208,17.847162,41.10583
18209,-20.316406,-8.775727
18212,-32.32668,10.577984
18213,-39.15675,7.292926
18216,-3.8132126,19.677994
18219,4.8555846,-43.391632
18220,11.717047,30.085505
18222,-2.7827148,30.615658
18223,3.5669248,52.404537
18224,-0.56785274,16.721748
18226,-33.303364,-20.859264
18227,-9.755539,20.626347
18228,-10.749674,3.709678
18229,16.047413,-8.500827
18232,27.181,-6.218192
18233,12.874571,-7.784782
18234,-41.748642,23.584002
18236,7.52789,-21.420683
18239,-14.494957,33.18366
18240,8.103965,-16.21426
18241,29.593443,23.906958
18242,3.0459309,-38.820805
18244,2.7845318,8.031164
18248,2.2435417,0.08358054
18249,-39.522594,-15.758588
18253,-8.22608,14.459321
18254,17.693008,-0.93733096
18255,-35.70553,37.633873
18256,-29.423641,-11.179639
18262,-34.953556,-10.588343
18266,14.442744,27.935583
18267,5.5059233,42.8239
18270,-39.122543,8.984134
18273,34.055042,10.260039
18275,-19.521267,25.126698
18276,24.600903,13.298394
18278,2.1269865,23.45475
18280,0.9654085,-6.2052684
18286,0.5381094,20.280043
18289,22.215326,-15.918992
18293,-9.129958,12.381822
18295,2.0812624,-18.824276
18297,32.836052,-4.0586576
18299,17.259703,-42.717278
18301,-36.135567,6.7621512
18302,33.124138,-11.075628
18303,-49.435047,-13.591826
18304,28.136774,2.2365403
18305,-0.9350743,42.84859
18309,-18.256006,-16.778648
18311,-11.783732,10.814239
18312,8.283381,40.484158
18313,8.691221,-6.4804535
18316,21.523977,7.868748
18319,1.845103,-1.5700308
18320,-21.70009,30.581467
18321,36.291534,8.311749
18322,-13.6915655,-13.194394
18328,9.390068,29.582241
18330,-13.072629,5.5058646
18331,3.8133318,26.900993
18334,-4.0410113,-34.1872
18337,-24.660894,-20.29245
18340,32.77489,35.394386
18343,39.096355,28.312424
18344,3.7024593,-12.922188
18346,-46.49821,19.911911
18347,17.350239,-0.39812
18348,3.9222379,-39.094574
18349,13.993254,3.301721
18353,22.09065,36.46577
18354,-10.147978,12.136596
18355,-33.995235,15.833588
18356,-40.47986,11.611523
18357,-13.052739,-32.226326
18358,24.34362,34.43741
18359,-6.025877,36.99547
18360,-19.458845,-33.34842
18361,-21.513441,-9.327885
18362,-29.755888,22.214058
18364,28.71316,1.6373214
18365,-16.326883,13.27984
18366,-20.932007,-36.56588
18367,7.6225,-33.34445
18369,-1.9241817,36.386227
18372,29.411436,-21.137087
18374,2.8985465,37.9356
18378,-24.439772,-6.500741
18379,6.5818872,-35.193264
18382,-3.917307,16.969069
18384,41.731827,13.612233
18385,-13.809276,39.172638
18388,23.206629,22.087288
18389,-27.000452,-43.53531
18394,-18.057426,41.800556
18395,-42.561066,-6.9393096
18396,-5.3165426,-41.907555
18400,-2.4303958,51.231373
18401,19.315353,1.6614761
18402,42.396114,3.0091546
18406,4.7511077,-8.097077
18408,13.264225,-20.392944
18409,-20.697277,44.02191
18411,-0.039045997,12.529016
18412,-41.150867,3.238822
18414,-37.375496,6.6452274
18415,20.756804,-9.595183
18416,-10.294582,11.995909
18417,30.412098,-9.443464
18418,-11.332033,-1.9339526
18422,4.9239454,-11.4900055
18423,-13.427638,-9.02474
18427,34.94915,-4.2881856
18429,38.966286,-32.840595
18430,34.390095,-32.459385
18432,-25.33471,-40.43242
18433,-5.6361127,27.72807
18434,22.40139,-11.799977
18435,-21.52192,26.368492
18438,45.632156,-20.511919
18439,-2.958563,-13.928955
18440,-19.223522,-15.121984
18441,-6.9175835,-7.873508
18442,18.214928,-23.687628
18447,32.563683,11.531114
18448,28.483036,10.596535
18452,-28.604324,-1.6090062
18456,0.9084423,-30.138401
18458,28.175377,-32.92571
18459,40.84077,14.309224
18461,2.8423483,-0.9043081
18463,-8.053963,-14.717224
18464,-2.6277912,34.9255
18469,36.65632,15.894634
18470,10.047491,-34.550037
18471,-39.953056,-3.7614248
18476,27.285637,-37.052162
18477,-19.550482,-33.268944
18483,-5.6508894,-2.8590796
18484,15.21026,-14.65731
18487,-17.567781,9.223388
18489,9.833905,11.097873
18493,-0.6759665,0.9657223
18494,14.577209,-15.361936
18495,23.250282,10.252619
18500,1.6421945,-1.522814
18502,0.7844023,-16.50887
18505,-0.975565,30.988342
18507,10.351704,-9.285191
18509,47.057323,-9.956031
18511,-33.669514,23.544312
18515,4.4520574,-29.6312
18516,0.5922877,3.5799165
18517,3.3019354,-11.881286
18518,-6.9244995,30.750233
18520,-13.319511,-44.858036
18526,-13.788061,34.998207
18529,1.4462999,-51.69588
18530,-28.359333,23.622692
18531,27.04405,-40.982964
18532,-0.29949865,23.252857
18533,0.40546694,14.923434
18535,-8.949666,6.7830577
18537,7.816369,0.8917989
18538,-23.957336,26.71331
18542,2.1308713,-25.781748
18543,-12.645933,-34.88332
18546,-5.9879923,-41.853985
18547,34.241547,14.453442
18548,-32.02624,-40.9178
18549,-11.608367,-20.881596
18550,-19.104963,-47.66312
18551,-24.20295,-10.186133
18553,11.462944,10.720499
18556,2.8417342,-46.84531
18557,32.78291,-27.890398
18559,15.033674,5.0169487
18560,-20.210135,38.490067
18562,-13.676622,1.9401301
18565,-26.285131,43.37793
18566,-8.117477,1.9624436
18568,23.804787,-4.2803845
18569,17.57268,21.49321
18570,-3.44374,21.3502
18571,20.749187,3.1730616
18576,6.840618,-50.0402
18580,29.72091,-7.8990784
18584,34.414707,25.356539
18587,-28.94663,-18.155195
18588,-12.487472,-1.8327546
18591,30.887043,-24.185083
18592,19.323648,-2.2798908
18594,-11.354646,-10.757777
18595,22.32737,4.096241
18597,12.529289,32.878517
18599,6.9064937,2.964682
18600,-14.648952,21.32867
18602,-21.261889,-35.823784
18603,2.541392,28.031982
18605,-6.1619964,26.162033
18609,11.677416,-38.837746
18610,-24.603933,30.048622
18612,26.100842,5.807252
18613,24.06636,34.72918
18615,-20.658714,35.09939
18622,-8.413674,22.84936
18623,-12.25587,-11.871835
18624,-19.223253,5.1630635
18625,-45.927834,-12.690318
18626,24.142979,-5.6716275
18628,7.101796,11.760395
18629,-1.2646608,2.4094365
18630,10.5445795,4.6427627
18632,-32.89616,-23.616877
18633,23.055887,22.11577
18634,28.945358,-0.07118415
18636,-21.292835,16.635372
18640,39.87949,17.075233
18641,-19.60174,-0.4225138
18642,-26.617517,-39.96327
18645,29.504454,-14.375901
18648,-27.111694,20.721176
18653,4.0091014,16.678984
18654,3.4054546,-43.233555
18655,29.179325,12.533056
18658,-33.557606,-11.274308
18660,5.9383607,-6.18224
18668,9.995958,-22.00867
18672,-28.580057,-35.138733
18673,0.7000073,24.548178
18674,36.061802,-21.082417
18676,3.4215333,25.414553
18678,-12.912816,19.905458
18679,9.102403,-22.417616
18680,-17.347813,43.889874
18681,9.60778,17.16463
18682,1.6198599,8.036103
18683,-0.34461,-13.798135
18684,-33.291843,11.575809
18686,-33.498035,-2.5164602
18689,-0.21141835,-30.033499
18691,-19.591864,1.3252535
18694,8.975358,-18.735128
18696,-2.7448647,-50.242653
18698,-10.411279,-0.99475265
18700,-26.957031,-21.163818
18702,44.536602,-16.729282
18704,-25.130817,-12.003557
18705,-24.816504,21.862423
18706,-10.669743,-9.451634
18707,15.465672,-36.282
18713,5.806182,11.566903
18714,-11.6151085,42.282616
18717,6.486091,-13.541141
18718,-30.082489,-14.308566
18719,-12.713729,-22.08932
18720,-4.097931,-18.363007
18722,-19.752218,-19.267729
18723,37.53379,-26.688946
18728,-11.895555,0.51090246
18729,26.452898,-30.39746
18730,-6.6901035,16.585573
18734,-2.6813161,-27.272896
18736,19.867579,-18.18491
18738,7.830461,4.3992248
18739,-46.448593,19.217587
18740,-1.532447,18.897448
18741,-3.3766894,-20.861317
18742,27.603561,28.017994
18746,-1.4797928,-38.233284
18748,-7.698149,-17.592258
18749,37.715443,-14.10313
18750,4.1379986,10.740544
18751,50.82706,-5.2774487
18752,5.3711967,-11.968889
18753,-6.1977654,26.039515
18758,12.888806,1.1490728
18759,6.4727874,-28.261896
18761,-23.77155,-4.7131505
18763,-32.166687,15.469006
18766,9.965276,10.993371
18767,-9.749765,-8.69697
18768,0.8824832,-36.016117
18769,16.456034,-1.5937219
18770,4.9842415,-11.5250225
18772,-5.0897884,-18.684258
18776,-17.912891,3.0812275
18778,-12.202384,12.73101
18783,35.41471,-7.4093237
18785,14.629977,13.12833
18791,-1.37984,29.045721
18792,-5.1713867,13.326539
18793,44.189682,21.018847
18795,7.6175165,26.963469
18798,7.7237034,0.5169014
18800,17.893492,15.069836
18802,22.5904,-41.40746
18803,-16.394247,34.05978
18804,32.382164,27.386435
18805,11.108003,-17.828484
18806,7.7559843,-10.06046
18807,5.5798483,43.89884
18810,-5.8486958,23.393085
18813,41.313972,29.834913
18826,46.01703,-7.735363
18834,35.39217,-24.105474
18838,8.764943,19.22355
18839,29.145058,-32.651134
18841,13.899878,-22.042063
18842,-23.816484,-0.7331849
18843,0.42703792,-23.05249
18845,23.12825,-32.563824
18846,49.129105,5.1441045
18850,-46.30566,-5.1534624
18854,-26.155373,38.59056
18855,22.427694,9.834804
18856,5.9264965,-14.707518
18858,-23.829908,1.541055
18859,16.49114,-10.762824
18860,6.454474,-13.420063
18862,24.600306,6.755523
18865,-4.076636,-42.0652
18867,1.0295546,47.671604
18869,14.520429,-9.965048
18870,-21.517706,7.144668
18871,-13.171341,8.432292
18873,6.6061125,-42.84437
18874,15.6231575,1.5033225
18883,-23.628946,-30.412886
18887,-33.303474,34.19274
18888,25.781418,-23.448092
18889,46.60134,8.139257
18890,34.231266,2.4732807
18892,-19.532373,-41.296005
18893,-22.64629,33.145805
18894,48.60644,8.436485
18895,-5.26459,11.140527
18897,-36.35548,18.011747
18899,-5.4570465,27.183422
18900,13.9939375,-41.016415
18902,13.56082,4.5745363
18904,-19.062513,30.631483
18905,36.992912,2.8625143
18906,-9.048472,-33.828114
18907,-0.3148079,-33.18965
18908,-1.750515,-2.460103
18910,-4.4605203,-33.060757
18913,19.606247,15.373543
18916,15.289713,-35.51351
18917,-11.644262,-32.360027
18918,-35.8932,-0.47750634
18920,8.12908,7.8774176
18922,10.57658,23.19228
18923,4.300941,9.376102
18925,34.090717,-28.18029
18927,11.595009,-32.518238
18928,-46.39737,22.286781
18929,47.08885,11.328095
18930,7.636493,-8.280327
18934,-1.6848916,-43.090717
18935,-26.265753,-34.11964
18937,6.700304,23.06014
18938,-38.447723,-15.386521
18940,0.39144248,-48.196144
18942,-29.361998,31.144426
18943,-5.857656,14.940659
18954,25.781418,-23.448092
18956,20.590385,-44.49702
18957,-38.211464,22.376019
18959,2.9207394,10.982468
18961,43.018963,15.4343815
18963,24.788467,23.600489
18964,-16.463312,14.246892
18965,14.101566,47.316216
18966,31.26857,6.4993405
18968,31.56327,-9.981584
18970,-12.700279,-15.090424
18971,-18.734758,25.164557
18973,3.7012103,44.81513
18976,-33.14075,-11.781813
18979,-25.089985,-24.793215
18980,-5.6633463,-16.554716
18981,-1.8624661,-24.926237
18984,20.03825,-19.857342
18985,-14.367644,23.387302
18988,8.711467,-22.545418
18989,11.245183,11.240598
18990,11.812048,22.304754
18991,-21.869589,-6.2416267
18994,3.5900154,4.09111
18996,0.49930066,16.460835
18999,19.982641,-11.0163555
19000,-21.937248,7.108719
19002,-11.200854,-9.345548
19006,16.525963,19.97629
19007,-24.535686,-6.5600157
19008,-42.335747,17.635162
19014,-30.812712,26.68943
19016,15.093331,23.402004
19017,-0.4137023,-29.983982
19019,24.231941,-37.829853
19025,18.95568,23.935265
19030,17.35103,17.641798
19031,-40.049274,-26.735361
19032,-10.456096,-6.4211593
19033,-29.967108,-5.6201906
19034,9.428388,-16.05467
19037,15.418163,-21.78087
19038,-41.61497,-29.510303
19040,25.781418,-23.448092
19044,-27.44026,26.678879
19046,-0.36093047,31.366493
19047,25.781418,-23.448092
19050,-37.887814,13.319521
19051,-38.101593,10.802228
19052,0.4148753,2.667722
19053,24.11693,-43.7111
19054,13.412041,-20.862663
19056,2.359848,-28.844992
19057,-50.214508,1.8048242
19059,-40.189312,-13.294376
19060,17.441822,14.953346
19062,9.548426,-41.096283
19070,17.670027,-24.487448
19071,-36.73792,18.81634
19072,15.031313,-7.2921667
19073,33.346485,-29.134491
19074,-43.190613,15.511675
19075,-39.669106,-19.116568
19081,-34.897533,9.192186
19082,25.328426,-10.850833
19086,-19.950647,9.553868
19087,31.188957,-34.499958
19090,-23.999168,-29.916418
19091,6.3678813,-9.217068
19095,1.1034673,-0.33050036
19098,-26.105291,11.001421
19099,50.455063,11.119121
19100,-20.293219,-6.2144804
19101,3.1129797,31.470217
19103,-12.394449,18.161135
19104,25.78266,-23.446632
19105,1.3168228,-25.219273
19107,48.328384,14.287582
19108,-6.179704,-34.571236
19109,-3.9945216,13.0862
19112,-9.745537,-2.5348387
19113,24.945004,13.628551
19114,-35.705402,37.633698
19117,17.084082,-8.342611
19118,39.170017,4.101056
19122,6.051335,35.053196
19124,25.1194,-37.841995
19127,36.297565,0.8320762
19130,18.389145,-5.149189
19132,29.12501,-6.1801376
19133,14.695017,-5.3613234
19136,16.58662,16.26348
19140,3.4764931,9.119737
19144,33.271717,3.6443908
19145,6.706668,33.403126
19146,24.695965,-2.7693532
19147,2.926463,-23.976978
19150,-15.058207,-14.807242
19151,-7.2130885,-39.243248
19152,7.118539,10.521263
19154,23.11671,23.71958
19155,9.440055,17.288054
19156,11.825329,34.87757
19163,-16.578527,-23.165146
19166,12.021577,25.717625
19170,22.92227,29.245016
19173,20.388876,31.144617
19174,9.367862,39.908386
19175,-4.0762277,-25.506453
19176,-4.3787913,36.463493
19178,9.877251,-20.350481
19179,25.754467,1.1867247
19182,14.465199,40.71594
19184,-2.64824,23.332829
19186,-14.289114,26.252165
19188,-7.8498845,-33.219784
19189,-16.816498,27.550798
19191,-16.336847,-17.849756
19192,14.309636,-24.007618
19194,-35.025574,24.890564
19196,31.127773,-1.5509862
19198,-11.663524,9.158005
19199,-20.419565,5.037193
19200,-20.09762,-14.979419
19206,34.822495,-15.456288
19207,-31.21679,29.671202
19208,-42.87544,4.0754957
19209,-5.986111,16.242666
19218,5.858883,6.2091203
19219,5.0176578,33.21699
19223,1.3964446,20.252213
19229,5.1874833,13.545951
19230,-11.09566,34.23735
19231,32.817493,-18.571934
19234,8.976544,5.874794
19239,-6.2418733,10.263236
19240,-2.2003253,-18.037828
19242,-17.29207,-9.365108
19243,-3.48575,11.321158
19248,16.41817,-26.856592
19249,36.473774,6.691682
19250,1.1764717,-17.726974
19252,9.551992,23.875021
19253,-36.760754,8.894834
19255,2.6197867,-4.1134143
19258,-9.571554,-16.941605
19260,25.78266,-23.446632
19261,-20.38389,-25.046156
19262,-0.09677202,-33.10441
19263,-4.040276,-1.4556217
19266,31.713415,28.445568
19268,22.490278,40.09464
19273,39.377724,32.63572
19278,9.073467,-1.307914
19279,6.125684,28.95725
19280,-17.418941,3.1518645
19283,-39.50592,19.210617
19284,-3.0208979,-14.023745
19288,6.6158514,-37.56873
19289,17.571573,-3.700074
19290,43.664852,0.37236694
19294,-19.72254,-0.52084523
19295,22.310213,40.541664
19296,-45.676346,-6.753185
19297,-2.4206877,8.303254
19298,-19.718166,-33.074463
19302,44.486202,9.823176
19303,18.683413,-20.926798
19304,3.5463195,21.702566
19307,-20.847021,32.671097
19310,31.66043,-13.289608
19312,13.374852,-20.091272
19316,32.360943,8.356475
19321,25.771051,7.2494226
19322,-28.214231,-30.760195
19323,-22.788023,2.71341
19324,38.094727,32.720467
19325,5.6384563,-51.205627
19329,-25.087519,31.21576
19330,-3.985828,-9.777806
19331,16.674702,-39.500237
19334,-17.723824,13.926988
19336,-10.896271,14.145733
19340,38.977554,-13.868665
19342,-10.514943,-46.063946
19343,34.904385,-0.98899776
19346,38.84085,-30.802519
19347,0.37672785,31.823324
19348,7.6283946,-39.360477
19349,10.097478,20.736635
19354,5.974106,-42.282856
19355,-0.021906728,-5.1486044
19356,17.511505,27.328121
19358,-41.38536,-25.289463
19359,-11.918752,-18.802599
19362,-20.423264,13.44465
19363,-19.521399,-37.196964
19365,14.832308,40.561234
19369,-24.775616,-21.279213
19370,-31.653381,35.901043
19371,33.36726,24.508976
19372,28.911634,-17.814579
19375,19.809093,13.390323
19376,6.9553957,1.2468219
19379,0.6506591,34.168938
19381,-13.699362,-11.165259
19383,7.2942767,-24.396877
19386,20.697008,16.578182
19389,18.272451,-26.523575
19391,-3.32983,-28.24429
19392,4.181902,29.087275
19393,-22.387419,-10.606633
19394,2.839953,-46.845837
19396,29.560457,32.920197
19397,-11.477472,-19.071999
19398,-30.038044,-7.5867934
19399,-9.428111,-23.302317
19400,-8.3811865,19.938332
19401,0.03287107,-2.0205648
19402,-41.284584,-9.685852
19404,22.480366,-11.861169
19405,30.976875,-39.49884
19406,-19.591614,25.127037
19408,-5.3006916,-18.763494
19409,-13.588613,-43.67796
19413,11.667295,-44.094414
19414,-11.017188,41.315533
19415,-40.169712,1.1453048
19417,18.357374,6.0459013
19418,21.546442,8.35339
19419,-11.069166,-5.532766
19422,37.359547,0.8900163
19424,10.307201,20.343668
19425,15.5576725,35.595356
19426,-5.343872,-16.396917
19431,18.68219,-7.456726
19433,-25.310205,-37.54562
19434,-3.1066213,32.323166
19435,-10.131668,-43.73188
19437,-10.17059,-6.3437533
19438,-1.9745029,37.62718
19442,35.318405,-23.8847
19443,-39.56103,-8.077672
19445,-2.2963731,28.650223
19448,-9.977634,-20.659204
19449,8.041831,-41.255
19450,30.839186,19.097345
19451,-2.902484,-21.106104
19456,2.1632457,6.967268
19457,37.777443,-7.860132
19458,-8.056406,40.90177
19460,-0.84511036,-6.241811
19462,17.308878,17.71541
19463,-40.17583,-13.336625
19464,-8.855826,50.600994
19466,15.109469,-1.1937916
19467,12.64538,26.537407
19468,23.427723,-12.766905
19473,2.221843,16.287783
19477,-3.041893,-42.361378
19478,15.040231,39.818607
19484,-6.532549,-39.29766
19490,-24.821053,30.409779
19492,31.944187,-2.2112896
19497,16.335299,7.72113
19499,-4.891834,-46.491814
19500,-19.208681,1.1601802
19501,-23.600628,20.533175
19504,-23.804321,-22.758028
19508,20.787136,16.309652
19513,-27.860464,6.868538
19516,36.65315,-9.367296
19517,25.904608,-1.160555
19519,8.22255,29.254318
19521,-48.98933,-9.3057165
19522,36.001392,7.863879
19524,14.244545,34.70935
19525,28.522507,-15.261279
19526,4.704049,2.0006583
19527,-1.5288839,26.330032
19534,-28.168991,10.639367
19535,43.029785,15.423703
19538,-13.615425,14.264009
19540,-39.317574,4.525288
19542,29.917892,30.282013
19543,-38.787964,25.941095
19544,-25.127028,-12.052004
19546,17.899687,-9.811672
19548,-42.20867,22.898405
19549,-17.144968,-25.839458
19552,-7.6004944,40.10186
19553,44.225792,-5.6016855
19554,-22.50574,-39.701225
19556,-16.456593,-6.8850594
19559,-8.268156,14.134408
19560,-8.344519,14.334102
19564,6.397049,5.952821
19565,-27.526878,18.200588
19568,23.080877,-13.173234
19569,-8.447742,-17.052889
19570,19.297062,-16.840488
19571,41.58065,13.809364
19573,-41.969765,12.143253
19575,-26.201797,-19.280067
19576,10.649267,-12.644414
19578,44.744705,0.09487711
19579,22.213299,4.2857647
19580,-1.2754614,-28.332079
19582,24.228947,31.664991
19586,-29.846651,-17.030243
19587,-20.851809,-36.576244
19590,12.251811,17.123125
19591,-13.966016,47.862
19592,14.615475,-6.5592227
19594,-15.211283,6.1910357
19596,4.1757584,-1.7105392
19597,-31.778946,-19.440825
19598,24.727596,19.18595
19599,-14.597582,-14.188395
19600,-20.636995,4.2816825
19602,-1.5403879,30.734222
19603,-14.587294,9.521263
19604,-22.190142,-27.608027
19607,-8.699378,46.418667
19608,2.9864094,-18.667051
19612,-14.496902,39.09438
19613,28.759811,-17.602112
19614,-45.7107,-13.448733
19616,29.650698,3.2653854
19618,25.78266,-23.446632
19621,-29.852905,-12.803431
19622,9.699304,34.423256
19623,49.473927,0.803186
19624,-14.435509,12.463095
19625,-22.298275,-3.7857618
19626,1.3239769,16.413023
19628,18.564198,-14.786206
19631,-6.2518005,-46.328514
19635,-27.868086,-28.882744
19636,-3.2093089,1.2202768
19637,38.105682,-13.478571
19638,-21.73274,-14.573172
19639,2.8857555,32.06243
19641,25.78266,-23.446632
19642,1.6730872,14.217845
19643,40.527584,4.262787
19646,24.02029,-7.172599
19647,-1.8183737,6.979722
19648,-1.8559103,-10.141496
19649,15.664899,23.552292
19650,3.566899,52.404488
19652,-26.238503,-24.166664
19653,-6.940123,13.075503
19657,-35.545723,7.4975004
19659,1.7897788,2.8394177
19661,9.012707,18.890444
19667,-1.6171881,29.017612
19669,-2.3348954,30.628956
19671,1.2218469,16.473333
19673,42.59975,-7.3958125
19677,-2.1736217,-6.8632936
19678,16.695848,-10.984956
19681,4.9028163,34.32991
19683,-30.392494,36.259968
19684,43.270382,27.46083
19686,27.284958,5.0056677
19687,-11.779782,-32.328278
19693,-26.530226,-33.62738
19694,-12.038629,25.19832
19695,13.841218,-18.03109
19696,32.85789,-18.591188
19697,17.597834,-27.515865
19698,-7.797445,32.41761
19699,-40.74547,6.0426025
19701,34.241547,14.453442
19703,28.51144,40.085556
19704,-3.7547941,2.0834455
19705,13.374244,21.187864
19707,-23.451044,11.990108
19708,46.936928,-0.66135234
19711,-37.82463,-17.68076
19713,37.19427,-3.7726538
19714,30.175817,9.659536
19718,33.357086,-36.125256
19724,11.838939,21.255585
19725,8.266641,-28.459963
19728,10.641277,-44.524883
19729,6.09777,-5.9943647
19730,-47.048115,-18.008928
19734,-49.198486,-9.897077
19735,19.79982,19.462004
19736,-0.5068108,14.051831
19739,-6.5934196,23.859705
19740,-43.502598,-1.1364971
19741,25.78266,-23.446632
19742,9.776382,-19.412529
19744,7.3191648,7.4056115
19745,8.790162,-1.2393019
19746,-6.559092,-24.469353
19748,14.51527,-17.747364
19750,-6.8175097,-14.703587
19752,2.6340528,-9.050296
19754,-31.37705,27.791351
19756,-14.739618,1.5953867
19758,32.052532,30.066029
19759,-21.09824,-9.274264
19760,4.299086,-17.909292
19762,-30.869888,-4.9576554
19764,14.084864,-10.06768
19765,-32.066456,-17.407614
19768,0.37668395,41.717484
19772,-5.9738493,17.303055
19773,44.30638,-27.360584
19774,9.347998,-16.094915
19775,7.023264,-23.190794
